ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,STD_RCPT_NO,Address_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
23731725,RASSBULVRD,141028,124079,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,NORMAL,1107
23731726,Nakhla IT Systems (LLC) Tamara,69011,124083,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,TAMARA,1107
23731727,Tabby Saudi For communication and IT,50011,124082,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,TABBY,1107
23731728,Hungerstation,45014,124080,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1107
2373179,Mrsool,45015,124081,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,1107
23731729,JEDMNDARIN,141025,124064,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,NORMAL,0241
23731730,Mrsool,45015,124066,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,MRSOOL,0241
23731731,Hungerstation,45014,124065,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0241
23731732,Tabby Saudi For communication and IT,50011,124067,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,TABBY,0241
23731733,Nakhla IT Systems (LLC) Tamara,69011,124068,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,TAMARA,0241
23731739,JARIRRD,147021,132021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,NORMAL,0159
23731738,Nakhla IT Systems (LLC) Tamara,69011,129062,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,TAMARA,0153
23731737,Tabby Saudi For communication and IT,50011,129061,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,TABBY,0153
23731736,Hungerstation,45014,129059,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0153
23731735,Mrsool,45015,129060,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,MRSOOL,0153
23731734,SALAMRYD2,145019,129058,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,NORMAL,0153
23731743,Nakhla IT Systems (LLC) Tamara,69011,132025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,TAMARA,0159
23731742,Tabby Saudi For communication and IT,50011,132024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,TABBY,0159
23731741,Hungerstation,45014,132022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0159
23731740,Mrsool,45015,132023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,MRSOOL,0159
23731778,Mrsool,45015,135005,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,MRSOOL,0160
23731777,Nakhla IT Systems (LLC) Tamara,69011,135007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TAMARA,0160
23731776,Tabby Saudi For communication and IT,50011,135006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TABBY,0160
23731775,Hungerstation,45014,135004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0160
23731774,WADIDAWSER,153012,135003,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,NORMAL,0160
23731874,MEDALIYAT,164017,146016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,NORMAL,0327
23731875,Hungerstation,45014,146017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0327
23731876,Tabby Saudi For communication and IT,50011,146019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,TABBY,0327
23731877,Nakhla IT Systems (LLC) Tamara,69011,146020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,TAMARA,0327
23731878,Mrsool,45015,146018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,MRSOOL,0327
23731879,RYDTWIQDIS,164018,146021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,NORMAL,0168
23731880,Hungerstation,45014,146022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0168
23731881,Tabby Saudi For communication and IT,50011,146024,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,TABBY,0168
23731882,Nakhla IT Systems (LLC) Tamara,69011,146025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,TAMARA,0168
23731883,Mrsool,45015,146023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,MRSOOL,0168
23731953,Tabby Saudi For communication and IT,50011,153018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TABBY,0908
23731954,Nakhla IT Systems (LLC) Tamara,69011,153019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TAMARA,0908
23731955,Mrsool,45015,153017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,MRSOOL,0908
23731961,BURSULMAVE,168031,153025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,NORMAL,2001
23731962,Hungerstation,45014,153026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2001
23731963,Tabby Saudi For communication and IT,50011,153028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TABBY,2001
23731964,Nakhla IT Systems (LLC) Tamara,69011,153029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TAMARA,2001
23731965,Mrsool,45015,153027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,MRSOOL,2001
23731966,MATHNABMAL,168032,153030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,NORMAL,1112
23731967,Hungerstation,45014,153032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1112
23731968,Tabby Saudi For communication and IT,50011,153034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,TABBY,1112
23731969,Nakhla IT Systems (LLC) Tamara,69011,153035,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,TAMARA,1112
23731552,Tabby Saudi For communication and IT,50011,95006,636136,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SAMTAHMALL,Vend HQ,,Cash Rounding,SA,TABBY,1306
2368281,Tabby Saudi For communication and IT,50011,82018,577138,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SABIAYASMN,Vend HQ,,Cash Rounding,SA,TABBY,1304
2369281,Tabby Saudi For communication and IT,50011,82019,577139,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMEJAZ,Vend HQ,,Cash Rounding,SA,TABBY,1409
2370281,Tabby Saudi For communication and IT,50011,82020,577140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJKINGROD,Vend HQ,,Cash Rounding,SA,TABBY,1307
2371281,Tabby Saudi For communication and IT,50011,82021,577141,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJRANPLZA,Vend HQ,,Cash Rounding,SA,TABBY,1308
23731660,Tabby Saudi For communication and IT,50011,114017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TABBY,0239
23731661,Hungerstation,45014,114015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0239
23731662,Mrsool,45015,114016,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,MRSOOL,0239
23731663,MURJANJED,131015,114014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,NORMAL,0239
23731664,Nakhla IT Systems (LLC) Tamara,69011,114018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TAMARA,0239
23731700,JEDMUSADIA,140019,123038,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,NORMAL,0245
23731701,Nakhla IT Systems (LLC) Tamara,69011,123042,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TAMARA,0245
23731702,Tabby Saudi For communication and IT,50011,123041,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TABBY,0245
23731703,Hungerstation,45014,123039,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0245
23731704,Mrsool,45015,123040,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,MRSOOL,0245
23731720,DMMMARINA,141023,124054,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,NORMAL,0708
23731721,Nakhla IT Systems (LLC) Tamara,69011,124058,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TAMARA,0708
23731722,Tabby Saudi For communication and IT,50011,124057,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TABBY,0708
23731723,Hungerstation,45014,124055,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0708
23731724,Mrsool,45015,124056,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,MRSOOL,0708
23731748,Nakhla IT Systems (LLC) Tamara,69011,124078,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TAMARA,0243
23731747,Tabby Saudi For communication and IT,50011,124077,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TABBY,0243
23731746,Hungerstation,45014,124075,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0243
23731745,Mrsool,45015,124076,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,MRSOOL,0243
23731744,JEDQURAISH,141027,124074,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,NORMAL,0243
23731763,Nakhla IT Systems (LLC) Tamara,69011,129072,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TAMARA,1008
23731762,Tabby Saudi For communication and IT,50011,129071,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TABBY,1008
23731761,Hungerstation,45014,129069,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1008
23731760,Mrsool,45015,129070,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,MRSOOL,1008
23731759,TAIFTERAML,145021,129068,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,NORMAL,1008
23731798,Mrsool,45015,124046,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,MRSOOL,1105
23731797,Nakhla IT Systems (LLC) Tamara,69011,124048,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TAMARA,1105
23731796,Tabby Saudi For communication and IT,50011,124047,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TABBY,1105
23731795,Hungerstation,45014,124045,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1105
23731794,MTHNBOTHAM,141021,124044,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,NORMAL,1105
23731793,Mrsool,45015,124051,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,MRSOOL,0404
23731792,Nakhla IT Systems (LLC) Tamara,69011,124053,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,TAMARA,0404
23731791,Tabby Saudi For communication and IT,50011,124052,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,TABBY,0404
23731790,Hungerstation,45014,124050,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0404
23731789,KHOBRRASHD,141022,124049,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,NORMAL,0404
23731828,Mrsool,45015,139031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,MRSOOL,1810
23731827,Nakhla IT Systems (LLC) Tamara,69011,139033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,TAMARA,1810
23731826,Tabby Saudi For communication and IT,50011,139032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,TABBY,1810
23731825,Hungerstation,45014,139030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1810
23731824,SKAKASHLHB,157020,139029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,NORMAL,1810
23731833,Mrsool,45015,139036,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,MRSOOL,1803
23731832,Nakhla IT Systems (LLC) Tamara,69011,139038,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,TAMARA,1803
23731831,Tabby Saudi For communication and IT,50011,139037,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,TABBY,1803
23731830,Hungerstation,45014,139035,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1803
23731829,ARARWOMNMT,157021,139034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,NORMAL,1803
23731562,Tabby Saudi For communication and IT,50011,96024,639140,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MILAQROTAB,Vend HQ,,Cash Rounding,SA,TABBY,1503
23731567,Tabby Saudi For communication and IT,50011,96026,639144,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDYARMOOK,Vend HQ,,Cash Rounding,SA,TABBY,0136
23731570,Tabby Saudi For communication and IT,50011,97037,640163,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,EHSALBUSTA,Vend HQ,,Cash Rounding,SA,TABBY,0805
23731665,GALRYRYD2,138012,121003,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,NORMAL,0148
23731666,Mrsool,45015,121005,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,MRSOOL,0148
23731667,Hungerstation,45014,121004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0148
23731668,Tabby Saudi For communication and IT,50011,121006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,TABBY,0148
23731669,Nakhla IT Systems (LLC) Tamara,69011,121007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,GALRYRYD2,Vend HQ,,Cash Rounding,SA,TAMARA,0148
23731690,MAKDYAFAML,140018,123033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,NORMAL,1415
23731691,Nakhla IT Systems (LLC) Tamara,69011,123037,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,TAMARA,1415
23731692,Tabby Saudi For communication and IT,50011,123036,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,TABBY,1415
23731693,Hungerstation,45014,123034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1415
23731694,Mrsool,45015,123035,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKDYAFAML,Vend HQ,,Cash Rounding,SA,MRSOOL,1415
23731705,JEDMRWACTR,141024,124059,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,NORMAL,0244
23731706,Mrsool,45015,124061,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,MRSOOL,0244
23731707,Hungerstation,45014,124060,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0244
23731708,Tabby Saudi For communication and IT,50011,124062,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,TABBY,0244
23731709,Nakhla IT Systems (LLC) Tamara,69011,124063,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMRWACTR,Vend HQ,,Cash Rounding,SA,TAMARA,0244
23731714,Nakhla IT Systems (LLC) Tamara,69011,127012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,TAMARA,0814
23731713,Tabby Saudi For communication and IT,50011,127011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,TABBY,0814
23731712,Hungerstation,45014,127009,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,0814
23731711,Mrsool,45015,127010,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,MRSOOL,0814
23731710,QATIFCC,144013,127008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCC,Vend HQ,,Cash Rounding,SA,NORMAL,0814
23731758,Nakhla IT Systems (LLC) Tamara,69011,124073,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,TAMARA,0242
23731757,Tabby Saudi For communication and IT,50011,124072,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDWAHBLVD,Vend HQ,,Cash Rounding,SA,TABBY,0242
23731788,Mrsool,45015,132033,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,MRSOOL,1317
23731787,Nakhla IT Systems (LLC) Tamara,69011,132035,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,TAMARA,1317
23731786,Tabby Saudi For communication and IT,50011,132034,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,TABBY,1317
23731785,Hungerstation,45014,132032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1317
23731784,NJRANCFRNT,147024,132031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NJRANCFRNT,Vend HQ,,Cash Rounding,SA,NORMAL,1317
23731783,Mrsool,45015,132028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,MRSOOL,1417
23731782,Nakhla IT Systems (LLC) Tamara,69011,132030,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TAMARA,1417
23731781,Tabby Saudi For communication and IT,50011,132029,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,TABBY,1417
23731780,Hungerstation,45014,132027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1417
23731779,MAKAHMALL2,147023,132026,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKAHMALL2,Vend HQ,,Cash Rounding,SA,NORMAL,1417
23731813,BAHAAVENUS,156012,137003,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,NORMAL,1011
23731812,Hungerstation,45014,137004,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1011
23731811,Tabby Saudi For communication and IT,50011,137007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TABBY,1011
23731810,Nakhla IT Systems (LLC) Tamara,69011,137008,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,TAMARA,1011
23731809,Mrsool,45015,137006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BAHAAVENUS,Vend HQ,,Cash Rounding,SA,MRSOOL,1011
23731838,Mrsool,45015,139041,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,MRSOOL,0520
23731837,Nakhla IT Systems (LLC) Tamara,69011,139043,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ABHHIZAMST,Vend HQ,,Cash Rounding,SA,TAMARA,0520
23731858,Mrsool,45015,142005,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,MRSOOL,1421
23731857,Nakhla IT Systems (LLC) Tamara,69011,142007,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TAMARA,1421
23731856,Tabby Saudi For communication and IT,50011,142006,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKADANPLZ,Vend HQ,,Cash Rounding,SA,TABBY,1421
