ROW_ID,BILL_TO_NAME,BILL_TO_ACCOUNT,BILL_TO_SITE_NUMBER,BUSINESS_UNIT,TXN_SOURCE,TXN_TYPE,RATE_IS_CORPORATE,REC_ACTIVITY_NAME_BANK,SUBINVENTORY,INTEGRATION_SOURCE,DISTRIBUTION_ACC_ID,REC_ACTIVITY_NAME_CASH,REGION,CUSTOMER_TYPE,COST_CENTER_CODE
156682,Tabby Saudi For communication and IT,50011,518118,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,TABBY,1013
166682,Nakhla IT Systems (LLC) Tamara,69011,518120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,TAMARA,1013
176012,Mrsool,45015,518122,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HIJABMALL,Vend HQ,,Cash Rounding,SA,MRSOOL,1013
136683,HILTONMAK,81012,518114,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,NORMAL,1013
236683,Hungerstation,45014,518117,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1013
156683,Tabby Saudi For communication and IT,50011,518119,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,TABBY,1013
166683,Nakhla IT Systems (LLC) Tamara,69011,518121,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,TAMARA,1013
176013,Mrsool,45015,518123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HILTONMAK,Vend HQ,,Cash Rounding,SA,MRSOOL,1013
236685,KHMSAVENUE,87012,548117,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,NORMAL,503
236686,Hungerstation,45014,548118,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,503
236687,Mrsool,45015,548119,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,MRSOOL,503
236688,Tabby Saudi For communication and IT,50011,548120,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,TABBY,503
236689,Nakhla IT Systems (LLC) Tamara,69011,548121,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHMSAVENUE,Vend HQ,,Cash Rounding,SA,TAMARA,503
236690,MAKSHOUQ,87013,548122,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,NORMAL,1405
236691,Hungerstation,45014,548146,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1405
236692,Mrsool,45015,548169,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,MRSOOL,1405
236693,Tabby Saudi For communication and IT,50011,548192,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,TABBY,1405
236694,Nakhla IT Systems (LLC) Tamara,69011,548216,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MAKSHOUQ,Vend HQ,,Cash Rounding,SA,TAMARA,1405
236695,TAIFSHARST,87014,548123,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,NORMAL,1005
236696,Hungerstation,45014,548147,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1005
236697,Mrsool,45015,548170,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,MRSOOL,1005
236698,Tabby Saudi For communication and IT,50011,548193,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,TABBY,1005
236699,Nakhla IT Systems (LLC) Tamara,69011,548217,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFSHARST,Vend HQ,,Cash Rounding,SA,TAMARA,1005
236700,NAJMELAGRO,87016,548125,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,NORMAL,1303
236701,Hungerstation,45014,548148,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1303
236702,Mrsool,45015,548171,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,MRSOOL,1303
236703,Tabby Saudi For communication and IT,50011,548194,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,TABBY,1303
236704,Nakhla IT Systems (LLC) Tamara,69011,548218,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,NAJMELAGRO,Vend HQ,,Cash Rounding,SA,TAMARA,1303
236705,JEDNRTHWLK,87017,548126,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,NORMAL,220
236706,Hungerstation,45014,548149,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,220
236707,Mrsool,45015,548172,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,MRSOOL,220
236708,Tabby Saudi For communication and IT,50011,548195,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,TABBY,220
236709,Nakhla IT Systems (LLC) Tamara,69011,548219,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDNRTHWLK,Vend HQ,,Cash Rounding,SA,TAMARA,220
236710,RYDANUDPRK,87018,548127,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,NORMAL,123
236711,Hungerstation,45014,548150,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,123
236712,Mrsool,45015,548173,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,MRSOOL,123
236713,Tabby Saudi For communication and IT,50011,548196,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,TABBY,123
236714,Nakhla IT Systems (LLC) Tamara,69011,548220,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDANUDPRK,Vend HQ,,Cash Rounding,SA,TAMARA,123
236715,KHRJHEDITY,87019,548128,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,NORMAL,124
236716,Hungerstation,45014,548151,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,124
236717,Mrsool,45015,548174,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,MRSOOL,124
236718,Tabby Saudi For communication and IT,50011,548197,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,TABBY,124
236719,Nakhla IT Systems (LLC) Tamara,69011,548221,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHRJHEDITY,Vend HQ,,Cash Rounding,SA,TAMARA,124
236720,QUNKYLPLZA,87020,548129,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QUNKYLPLZA,Vend HQ,,Cash Rounding,SA,NORMAL,1004
236721,Hungerstation,45014,548152,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QUNKYLPLZA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1004
23731680,QATIFCFRNT,139012,671368,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,NORMAL,810
23731681,Nakhla IT Systems (LLC) Tamara,69011,671376,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,TAMARA,810
23731682,Tabby Saudi For communication and IT,50011,671375,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,TABBY,810
23731683,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,810
23731684,Mrsool,45015,671373,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,QATIFCFRNT,Vend HQ,,Cash Rounding,SA,MRSOOL,810
23731725,RASSBULVRD,141028,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,NORMAL,1107
23731726,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,TAMARA,1107
23731727,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,TABBY,1107
23731728,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1107
2373179,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RASSBULVRD,Vend HQ,,Cash Rounding,SA,MRSOOL,1107
23731729,JEDMNDARIN,141025,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,NORMAL,241
23731730,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,MRSOOL,241
23731731,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,241
23731732,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,TABBY,241
23731733,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMNDARIN,Vend HQ,,Cash Rounding,SA,TAMARA,241
23731739,JARIRRD,147021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,NORMAL,159
23731738,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,TAMARA,153
23731737,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,TABBY,153
23731736,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,153
23731735,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,MRSOOL,153
23731734,SALAMRYD2,145019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SALAMRYD2,Vend HQ,,Cash Rounding,SA,NORMAL,153
23731743,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,TAMARA,159
23731742,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,TABBY,159
23731741,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,159
23731740,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JARIRRD,Vend HQ,,Cash Rounding,SA,MRSOOL,159
23731778,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,MRSOOL,160
23731777,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TAMARA,160
23731776,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,TABBY,160
23731775,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,160
23731774,WADIDAWSER,153012,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,WADIDAWSER,Vend HQ,,Cash Rounding,SA,NORMAL,160
23731874,MEDALIYAT,164017,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,NORMAL,327
23731875,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,327
23731876,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,TABBY,327
23731877,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,TAMARA,327
23731878,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MEDALIYAT,Vend HQ,,Cash Rounding,SA,MRSOOL,327
23731879,RYDTWIQDIS,164018,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,NORMAL,168
23731880,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,168
23731881,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,TABBY,168
23731882,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,TAMARA,168
23731883,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,RYDTWIQDIS,Vend HQ,,Cash Rounding,SA,MRSOOL,168
23731953,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TABBY,908
23731954,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,TAMARA,908
23731955,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JUBHUWYLYT,Vend HQ,,Cash Rounding,SA,MRSOOL,908
23731961,BURSULMAVE,168031,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,NORMAL,2001
23731962,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,2001
23731963,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TABBY,2001
23731964,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,TAMARA,2001
23731965,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,BURSULMAVE,Vend HQ,,Cash Rounding,SA,MRSOOL,2001
23731966,MATHNABMAL,168032,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,NORMAL,1112
23731967,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1112
23731968,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,TABBY,1112
23731969,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MATHNABMAL,Vend HQ,,Cash Rounding,SA,TAMARA,1112
23731655,HAILZONE,125016,652352,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,NORMAL,1203
23731656,Mrsool,45015,652354,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,MRSOOL,1203
23731657,Hungerstation,45014,652353,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1203
23731658,Tabby Saudi For communication and IT,50011,652355,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,TABBY,1203
23731659,Nakhla IT Systems (LLC) Tamara,69011,652356,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,HAILZONE,Vend HQ,,Cash Rounding,SA,TAMARA,1203
23731660,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TABBY,239
23731661,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,239
23731662,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,MRSOOL,239
23731663,MURJANJED,131015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,NORMAL,239
23731664,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MURJANJED,Vend HQ,,Cash Rounding,SA,TAMARA,239
23731695,OMNHRMZPLZ,140017,#N/A,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,OMNHRMZPLZ,Vend HQ,,Cash Rounding OMN,OM,NORMAL,5013
23731696,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,OMNHRMZPLZ,Vend HQ,,Cash Rounding OMN,OM,TAMARA,5013
23731697,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,OMNHRMZPLZ,Vend HQ,,Cash Rounding OMN,OM,TABBY,5013
23731698,Mrsool,45015,#N/A,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,OMNHRMZPLZ,Vend HQ,,Cash Rounding OMN,OM,MRSOOL,5013
23731699,Hungerstation,45014,#N/A,AlQurashi-Oman,Vend Oman,Vend Invoice Oman,1,Bank Charge OMN,OMNHRMZPLZ,Vend HQ,,Cash Rounding OMN,OM,HUNGERSTATION,5013
23731700,JEDMUSADIA,140019,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,NORMAL,245
23731701,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TAMARA,245
23731702,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,TABBY,245
23731703,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,245
23731704,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDMUSADIA,Vend HQ,,Cash Rounding,SA,MRSOOL,245
23731720,DMMMARINA,141023,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,NORMAL,708
23731721,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TAMARA,708
23731722,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,TABBY,708
23731723,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,708
23731724,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,DMMMARINA,Vend HQ,,Cash Rounding,SA,MRSOOL,708
23731748,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TAMARA,243
23731747,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,TABBY,243
23731746,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,243
23731745,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,MRSOOL,243
23731744,JEDQURAISH,141027,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,JEDQURAISH,Vend HQ,,Cash Rounding,SA,NORMAL,243
23731763,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TAMARA,1008
23731762,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,TABBY,1008
23731761,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1008
23731760,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,MRSOOL,1008
23731759,TAIFTERAML,145021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,TAIFTERAML,Vend HQ,,Cash Rounding,SA,NORMAL,1008
23731798,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,MRSOOL,1105
23731797,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TAMARA,1105
23731796,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,TABBY,1105
23731795,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1105
23731794,MTHNBOTHAM,141021,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,MTHNBOTHAM,Vend HQ,,Cash Rounding,SA,NORMAL,1105
23731793,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,MRSOOL,404
23731792,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,TAMARA,404
23731791,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,TABBY,404
23731790,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,404
23731789,KHOBRRASHD,141022,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,KHOBRRASHD,Vend HQ,,Cash Rounding,SA,NORMAL,404
23731828,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,MRSOOL,1810
23731827,Nakhla IT Systems (LLC) Tamara,69011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,TAMARA,1810
23731826,Tabby Saudi For communication and IT,50011,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,TABBY,1810
23731825,Hungerstation,45014,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,HUNGERSTATION,1810
23731824,SKAKASHLHB,157020,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,SKAKASHLHB,Vend HQ,,Cash Rounding,SA,NORMAL,1810
23731833,Mrsool,45015,#N/A,AlQurashi-KSA,Vend,Vend Invoice,1,Bank Charge,ARARWOMNMT,Vend HQ,,Cash Rounding,SA,MRSOOL,1803
